Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides 4,Peptides 5,Razor + unique peptides 4,Razor + unique peptides 5,Unique peptides 4,Unique peptides 5,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Ratio H/L,Ratio H/L normalized,Ratio H/L variability [%],Ratio H/L count,Ratio H/L iso-count,Ratio H/L type,Ratio H/L 4,Ratio H/L 5,Ratio H/L normalized 4,Ratio H/L normalized 5,Ratio H/L variability [%] 4,Ratio H/L variability [%] 5,Ratio H/L count 4,Ratio H/L count 5,Ratio H/L iso-count 4,Ratio H/L iso-count 5,Ratio H/L type 4,Ratio H/L type 5,Sequence coverage 4 [%],Sequence coverage 5 [%],Intensity,Intensity L,Intensity H,Intensity 4,Intensity L 4,Intensity H 4,Intensity 5,Intensity L 5,Intensity H 5,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
sp|P47117|ARP3_YEAST,sp|P47117|ARP3_YEAST,3,3,3,,1,3,3,3,3,3,3,3,3,3,12.2,12.2,12.2,49.541,449,449,0,16.983,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,12.2,12.2,12648000,0,12648000,6260300,0,6260300,6387700,0,6387700,,,,575,1006;2055;3239,True;True;True,1032;2108;3338,1657;1658;3380;3381;5385;5386,2343;2344;4965;4966;4967;7835;7836,2343;4967;7835,,
sp|P47120|DOHH_YEAST,sp|P47120|DOHH_YEAST,3,3,3,,1,3,3,3,2,2,2,2,2,2,13.8,13.8,13.8,36.164,325,325,0,21.079,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,11.4,6.8,9199900,999870,8200000,4100200,0,4100200,5099700,999870,4099800,,,,576,681;3770;3789,True;True;True,697;3885;3904,1131;6339;6340;6375,1613;1614;9430;9431;9481,1613;9431;9481,,
sp|P47143|ADK_YEAST,sp|P47143|ADK_YEAST,14,14,14,,1,14,14,14,12,10,12,10,12,10,56.5,56.5,56.5,36.372,340,340,0,77.502,4.9013,13.224,207.15,3,3,Plateau,2.9787,NaN,0.49228,NaN,116.77,NaN,2,1,2,1,Median,Median,56.5,39.4,160020000,1386700,158640000,77752000,909200,76842000,82271000,477470,81794000,,,,577,542;543;918;1126;1297;1356;2045;2361;2362;2420;3302;3313;3787;4387,True;True;True;True;True;True;True;True;True;True;True;True;True;True,556;557;942;1153;1329;1391;2096;2420;2421;2479;3406;3418;3419;3902;4526,907;908;909;1511;1512;1844;2118;2119;2220;3344;3345;3878;3879;3880;3983;3984;5493;5513;5514;5515;5516;6372;7417;7418,1296;1297;1298;1299;2130;2131;2623;3003;3004;3194;4871;4872;5634;5635;5636;5637;5816;5817;5818;7987;8013;8014;8015;8016;8017;8018;8019;9477;11092;11093,1296;1297;2130;2623;3003;3194;4871;5635;5637;5817;7987;8013;9477;11092,115,109
sp|P47160|ENT3_YEAST,sp|P47160|ENT3_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,2.5,2.5,2.5,45.091,408,408,0,2.1473,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,2.5,2.5,1355100,17081,1338000,606730,17081,589650,748390,0,748390,,,,578,391,TRUE,404,661;662,956;957,957,,
sp|P47912|LCF4_YEAST;sp|P39002|LCF3_YEAST,sp|P47912|LCF4_YEAST,3;1,3;1,3;1,,2,3,3,3,2,2,2,2,2,2,6.2,6.2,6.2,77.266,694,694;694,0,4.2455,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.7,5,7326300,0,7326300,4213700,0,4213700,3112600,0,3112600,,,,579,1815;3574;3679,True;True;True,1858;3684;3794,2971;5972;6196;6197,4322;8707;9206;9207,4322;8707;9207,,
sp|P48164|RS7B_YEAST,sp|P48164|RS7B_YEAST,17,17,9,,1,17,17,9,16,15,16,15,8,8,73.2,73.2,51.6,21.634,190,190,0,126.34,70.177,43.588,53.787,3,3,Plateau,45.234,NaN,28.087,NaN,62.151,NaN,2,1,2,1,Median,Median,72.6,71.1,357420000,1289900,356130000,156850000,1040600,155810000,200570000,249330,200320000,,,,580,66;317;318;748;749;1538;1702;2020;2021;2342;2351;3228;3587;4009;4027;4028;4367,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,66;321;322;766;767;1573;1743;2071;2072;2401;2410;3327;3699;4140;4159;4160;4506,112;113;527;528;529;1242;1243;1244;1245;2515;2516;2791;3304;3305;3306;3307;3845;3846;3862;3863;5366;5367;6023;6024;6774;6775;6806;6807;6808;7384;7385,157;158;752;753;754;1781;1782;1783;1784;1785;3612;3613;3614;3615;3616;3617;4062;4805;4806;4807;4808;4809;4810;5588;5589;5612;5613;5614;5615;5616;5617;7805;7806;8860;8861;8862;8863;8864;10107;10108;10109;10110;10111;10180;10181;10182;10183;10184;11038;11039;11040,158;752;754;1782;1785;3612;4062;4805;4809;5588;5614;7806;8860;10110;10180;10181;11038,,
sp|P48362|HGH1_YEAST,sp|P48362|HGH1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3.6,3.6,3.6,44.951,394,394,0.0091984,1.0786,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3.6,729200,0,729200,0,0,0,729200,0,729200,,,,581,2689,TRUE,2773,4471,6550,6550,,
sp|P48363|PFD3_YEAST,sp|P48363|PFD3_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,6.5,6.5,6.5,23.115,199,199,0.0042254,1.6822,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.5,0,1050600,0,1050600,1050600,0,1050600,0,0,0,,,,582,371,TRUE,382,625,904,904,,
sp|P48510|DSK2_YEAST,sp|P48510|DSK2_YEAST,3,3,3,,1,3,3,3,2,3,2,3,2,3,9.9,9.9,9.9,39.345,373,373,0,8.0003,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,7.2,9.9,12258000,146820,12111000,5774800,0,5774800,6482800,146820,6336000,,,,583,342;612;3282,True;True;True,349;626;3385,568;1026;1027;5461;5462,825;1463;1464;7946;7947,825;1463;7946,,
sp|P48589|RS12_YEAST,sp|P48589|RS12_YEAST,7,7,7,,1,7,7,7,6,6,6,6,6,6,54.5,54.5,54.5,15.471,143,143,0,77.273,62.608,59.979,21.855,5,5,Median,96.972,65.603,61.087,53.095,28.384,17.239,3,2,3,2,Plateau,Median,54.5,41.3,286320000,1873400,284440000,128580000,1295800,127290000,157730000,577650,157150000,,,,584,2367;2732;2823;3532;3533;3823;4181,True;True;True;True;True;True;True,2426;2816;2908;3642;3643;3944;4316,3887;3888;3889;4547;4686;4687;5899;5900;5901;6447;6448;7065;7066,5649;5650;5651;5652;5653;6667;6842;6843;6844;6845;6846;6847;6848;6849;8582;8583;8584;8585;8586;8587;8588;9610;9611;10556;10557;10558;10559,5651;6667;6848;8582;8587;9611;10557,,
sp|P48836|VATG_YEAST,sp|P48836|VATG_YEAST,5,5,5,,1,5,5,5,4,2,4,2,4,2,50,50,50,12.713,114,114,0,28.323,14.066,8.7342,47.355,3,3,Plateau,8.3428,NaN,6.1635,NaN,49.3,NaN,2,1,2,1,Median,Median,50,12.3,18770000,883860,17886000,13940000,790710,13149000,4830100,93148,4736900,,,,585,1529;1694;2595;3557;3558,True;True;True;True;True,1564;1735;2673;3667;3668,2503;2780;4312;5944;5945;5946;5947;5948,3600;4048;6300;8671;8672;8673;8674;8675,3600;4048;6300;8671;8675,,
sp|P49089|ASNS1_YEAST,sp|P49089|ASNS1_YEAST,7,5,5,,1,7,5,5,5,6,3,4,3,4,21.7,13.1,13.1,64.47,572,572,0,24.63,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,17.8,17.8,10946000,0,10946000,4607100,0,4607100,6339300,0,6339300,,,,586,80;440;441;1626;2521;2768;2956,True;True;True;False;False;True;True,81;454;455;1664;2598;2852;3042,138;746;747;748;2666;2667;4185;4186;4604;4897;4898,201;1076;1077;1078;3863;3864;6110;6111;6745;7141;7142,201;1077;1078;3863;6111;6745;7141,,
sp|P49090|ASNS2_YEAST,sp|P49090|ASNS2_YEAST,8,8,6,,1,8,8,6,6,7,6,7,4,5,21,21,12.4,64.592,572,572,0,27.388,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,16.1,19.6,39446000,0,39446000,19209000,0,19209000,20238000,0,20238000,,,,587,79;554;1019;1626;2521;2957;3396;3511,True;True;True;True;True;True;True;True,80;568;1045;1664;2598;3043;3503;3621,136;137;929;1677;1678;2666;2667;4185;4186;4899;5653;5859;5860;5861,199;200;1334;2378;2379;3863;3864;6110;6111;7143;8209;8524;8525;8526,199;1334;2378;3863;6111;7143;8209;8525,,
sp|P49166|RL37A_YEAST,sp|P49166|RL37A_YEAST,3,3,3,,1,3,3,3,2,1,2,1,2,1,23.9,23.9,23.9,9.8502,88,88,0,4.0178,14.609,32.432,204.8,3,3,Plateau,8.6484,NaN,10.154,NaN,164.23,NaN,2,1,2,1,Median,Median,21.6,10.2,4113900,826510,3287400,3035200,160630,2874600,1078700,665880,412840,,,,588,2594;3507;3732,True;True;True,2672;3617;3847,4311;5851;6282,6297;6298;6299;8514;9334,6297;8514;9334,,
sp|P49167|RL38_YEAST,sp|P49167|RL38_YEAST,8,8,8,,1,8,8,8,6,7,6,7,6,7,64.1,64.1,64.1,8.8264,78,78,0,34.893,11.039,8.6598,173.57,8,8,Median,9.4229,11.039,11.516,7.6025,137.61,218.79,4,4,4,4,Median,Median,57.7,64.1,122050000,12316000,109740000,35058000,2082900,32976000,86994000,10233000,76761000,,,,589,375;376;1281;1810;2116;2782;4096;4097,True;True;True;True;True;True;True;True,386;387;1313;1853;2171;2867;4229;4230,629;630;631;632;2095;2960;2961;2962;3485;3486;4624;6925;6926;6927,908;909;910;911;912;913;914;2976;4300;4301;4302;4303;4304;4305;4306;4307;4308;4309;4310;5107;5108;5109;5110;6767;10360;10361;10362;10363,908;913;2976;4302;5110;6767;10360;10362,,
sp|P49334|TOM22_YEAST,sp|P49334|TOM22_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,10.5,10.5,10.5,16.79,152,152,0.0068213,1.4189,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,10.5,1698900,0,1698900,0,0,0,1698900,0,1698900,,,,590,3008,TRUE,3095,4977,7253,7253,,
sp|P49367|LYS4_YEAST,sp|P49367|LYS4_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,3.2,3.2,3.2,75.15,693,693,0,2.9431,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,3.2,3.2,1834800,298120,1536700,0,0,0,1834800,298120,1536700,,,,591,3840,TRUE,3963,6477;6478,9649;9650,9649,,
sp|P49435|APT1_YEAST,sp|P49435|APT1_YEAST,2,2,2,,1,2,2,2,1,2,1,2,1,2,8,8,8,20.587,187,187,0,23.751,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,7,8,10082000,105720,9976500,4340200,0,4340200,5742000,105720,5636300,,,,592,2199;3255,True;True,2257;3356,3617;3618;5416,5294;5295;7879,5295;7879,,
sp|P49626|RL4B_YEAST,sp|P49626|RL4B_YEAST,25,1,1,,1,25,1,1,16,25,0,1,0,1,62.4,4.4,4.4,39.062,362,362,0,4.2205,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,49.2,62.4,35256000,0,35256000,0,0,0,35256000,0,35256000,,,,593,161;162;163;465;477;478;800;1208;1249;1499;1566;1568;1982;2624;2872;3003;3036;3191;3192;3621;3659;3939;3955;4246;4251,False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;False;True;False;False;False;False;False,163;164;165;479;491;492;820;1239;1281;1534;1602;1604;2033;2704;2957;3090;3124;3289;3290;3734;3773;4064;4065;4082;4384;4389,271;272;273;274;784;805;806;807;808;1323;1324;1325;1989;2048;2452;2453;2558;2559;2561;3243;3244;4358;4359;4766;4767;4971;4972;5025;5026;5295;5296;5297;6091;6162;6163;6641;6642;6643;6670;6671;7177;7178;7185;7186,381;382;383;384;385;386;387;1122;1123;1156;1157;1158;1159;1160;1161;1162;1163;1164;1895;1896;1897;1898;1899;2834;2912;3536;3537;3538;3685;3686;3687;3689;4715;4716;4717;4718;4719;4720;4721;4722;4723;4724;6361;6362;6363;6955;6956;6957;7242;7243;7244;7245;7246;7247;7318;7319;7320;7689;7690;7691;9005;9006;9156;9157;9158;9876;9877;9878;9916;9917;10744;10745;10754;10755,384;385;387;1123;1160;1164;1899;2834;2912;3537;3686;3689;4716;6361;6957;7244;7318;7689;7691;9006;9158;9876;9917;10744;10754,74,93
sp|P49723|RIR4_YEAST,sp|P49723|RIR4_YEAST,5,5,5,,1,5,5,5,4,5,4,5,4,5,22,22,22,40.054,345,345,0,20.655,5.4093,3.2695,74.946,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,18.8,22,53729000,534570,53195000,21346000,200210,21146000,32383000,334360,32049000,,,,594,14;620;1505;2436;3213,True;True;True;True;True,14;634;1540;2499;2500;3311,27;28;29;1037;2463;2464;4022;4023;4024;4025;5342;5343,39;40;41;1478;3549;3550;3551;3552;5881;5882;5883;5884;7755;7756;7757,40;1478;3549;5884;7756,116,1
sp|P49954|NIT3_YEAST,sp|P49954|NIT3_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,4.5,4.5,4.5,32.549,291,291,0,3.0919,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.5,4.5,1015500,0,1015500,1015500,0,1015500,0,0,0,,,,595,3835,TRUE,3958,6469;6470,9637;9638,9637,,
sp|P50094|IMDH4_YEAST;sp|P38697|IMDH2_YEAST;sp|O42831|YA075_YEAST,sp|P50094|IMDH4_YEAST,7;3;1,7;3;1,4;0;0,,3,7,7,4,6,5,6,5,3,3,18.5,18.5,10.9,56.393,524,524;523;157,0,24.898,4.3193,4.1032,160.37,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,14.5,14.9,51317000,662590,50654000,20607000,67579,20540000,30709000,595010,30114000,,,,596,535;854;1055;2157;2671;3049;3541,True;True;True;True;True;True;True,549;874;1081;2214;2755;3137;3651,893;894;1406;1737;1738;3550;4444;5050;5051;5917;5918,1279;1280;2002;2465;2466;2467;2468;5192;6505;6506;7356;7357;8619;8620,1280;2002;2465;5192;6505;7357;8619,,
sp|P50095|IMDH3_YEAST,sp|P50095|IMDH3_YEAST,6,3,3,,1,6,3,3,6,4,3,2,3,2,16.8,9.2,9.2,56.584,523,523,0,19.503,9.1565,12.145,103.98,3,3,Median,11.579,NaN,25.706,NaN,106.04,NaN,2,1,2,1,Median,Median,16.8,13.8,25644000,1441300,24203000,16227000,1007700,15219000,9417300,433560,8983700,,,,597,51;535;1760;2158;2671;3541,True;False;True;True;False;False,51;549;1801;2215;2755;3651,88;893;894;2878;2879;3551;3552;4444;5917;5918,127;1279;1280;4177;4178;4179;5193;5194;5195;6505;6506;8619;8620,127;1280;4178;5193;6505;8619,,
sp|P50107|LGUL_YEAST,sp|P50107|LGUL_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,4,4,4,37.208,326,326,0,3.3906,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4,4,2055800,0,2055800,907310,0,907310,1148500,0,1148500,,,,598,3412,TRUE,3520,5682;5683,8244;8245,8245,,
sp|P50623|UBC9_YEAST,sp|P50623|UBC9_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,8.3,8.3,8.3,17.911,157,157,0,2.5366,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,8.3,0,3400900,0,3400900,3400900,0,3400900,0,0,0,,,,599,3386,TRUE,3492,5633,8184,8184,,
sp|P51401|RL9B_YEAST,sp|P51401|RL9B_YEAST,16,1,1,,1,16,1,1,11,14,1,1,1,1,79.1,11,11,21.657,191,191,0,3.4936,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,59.7,73.3,8097500,0,8097500,3734700,0,3734700,4362800,0,4362800,,,,600,622;623;1075;1340;1341;1354;1647;2474;2497;2498;2726;3298;4068;4185;4186;4415,False;False;False;False;False;False;False;True;False;False;False;False;False;False;False;False,636;637;1101;1374;1375;1389;1685;2543;2571;2572;2573;2810;3401;3402;4201;4321;4322;4555,1040;1041;1042;1764;1765;1766;1767;2197;2198;2199;2200;2218;2702;4098;4099;4144;4145;4146;4147;4148;4149;4150;4535;5485;5486;5487;5488;6880;6881;7072;7073;7464;7465,1481;1482;1483;1484;1485;2502;2503;2504;2505;2506;2507;2508;2509;2510;2511;2512;2513;3147;3148;3149;3150;3151;3152;3153;3154;3155;3156;3157;3158;3159;3160;3161;3192;3913;5985;5986;6048;6049;6050;6051;6052;6053;6054;6055;6056;6057;6058;6059;6060;6061;6652;6653;7973;7974;7975;7976;7977;7978;7979;7980;10295;10296;10574;10575;10576;10577;11157;11158,1481;1484;2511;3155;3157;3192;3913;5986;6054;6061;6652;7976;10296;10574;10577;11158,44;45,78;90
sp|P51402|RL37B_YEAST,sp|P51402|RL37B_YEAST,2,2,2,,1,2,2,2,0,2,0,2,0,2,13.6,13.6,13.6,9.8682,88,88,0,2.6226,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,13.6,1728400,0,1728400,0,0,0,1728400,0,1728400,,,,601,1081;2919,True;True,1107;3004,1775;4837,2525;7052,2525;7052,,
sp|P51601|GCH1_YEAST,sp|P51601|GCH1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,9.9,9.9,9.9,27.769,243,243,0,4.088,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,9.9,9.9,3420700,0,3420700,1840100,0,1840100,1580600,0,1580600,,,,602,3649,TRUE,3763,6141;6142,9124;9125,9124,,
sp|P52286|SKP1_YEAST,sp|P52286|SKP1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,9.8,9.8,9.8,22.33,194,194,0.0068966,1.4643,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,9.8,0,1925800,437380,1488400,1925800,437380,1488400,0,0,0,,,,603,4167,TRUE,4302,7043,10524,10524,,
sp|P52553|PFD6_YEAST,sp|P52553|PFD6_YEAST,2,2,2,,1,2,2,2,2,2,2,2,2,2,22.8,22.8,22.8,13.284,114,114,0,8.6958,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,22.8,22.8,4316100,73851,4242300,1362800,73851,1289000,2953300,0,2953300,,,,604,2212;2973,True;True,2270;3059,3640;3641;4919;4920;4921,5326;5327;7169;7170;7171,5327;7169,,
sp|P52870|SC6B1_YEAST,sp|P52870|SC6B1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,17.1,17.1,17.1,8.7111,82,82,0,4.4441,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,17.1,17.1,7054100,0,7054100,3573200,0,3573200,3480900,0,3480900,,,,605,3395,TRUE,3502,5651;5652,8205;8206;8207;8208,8207,,
sp|P52910|ACS2_YEAST,sp|P52910|ACS2_YEAST,8,8,8,,1,8,8,8,4,7,4,7,4,7,14.3,14.3,14.3,75.491,683,683,0,18.527,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,5.6,13,23165000,179480,22985000,7505000,179480,7325600,15660000,0,15660000,,,,606,431;978;1542;1795;4092;4128;4191;4204,True;True;True;True;True;True;True;True,445;1003;1577;1836;4225;4261;4327;4340,730;1611;1612;2522;2936;6920;6973;6974;7080;7081;7102,1055;2275;2276;3628;4254;10354;10424;10425;10586;10587;10588;10619;10620,1055;2276;3628;4254;10354;10424;10588;10619,,
sp|P53043|PPT1_YEAST,sp|P53043|PPT1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,1.9,1.9,1.9,57.994,513,513,0,2.3697,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.9,1.9,2881900,0,2881900,1146400,0,1146400,1735400,0,1735400,,,,607,3446,TRUE,3554,5731;5732,8311;8312,8312,,
sp|P53090|ARO8_YEAST,sp|P53090|ARO8_YEAST,13,13,13,,1,13,13,13,11,9,11,9,11,9,40.8,40.8,40.8,56.177,500,500,0,56.103,6.6268,10.26,93.653,4,4,Median,6.6268,7.7097,10.26,6.4808,55.725,145.25,2,2,2,2,Median,Median,38.4,33.4,81691000,1082200,80609000,43661000,701890,42959000,38030000,380350,37650000,,,,608,307;370;640;968;2194;2977;3066;3133;3134;3263;4002;4054;4177,True;True;True;True;True;True;True;True;True;True;True;True;True,311;381;654;993;2252;3063;3156;3228;3229;3365;4133;4186;4312,511;512;623;624;1067;1068;1069;1596;3608;3609;4927;5082;5197;5198;5430;5431;6765;6766;6850;6851;7059;7060,728;729;730;731;902;903;1527;1528;1529;2253;5284;5285;7179;7404;7546;7547;7548;7549;7894;7895;7896;10097;10098;10243;10244;10547;10548;10549,730;902;1527;2253;5285;7179;7404;7547;7549;7896;10097;10244;10548,,
sp|P53111|ARI1_YEAST,sp|P53111|ARI1_YEAST,4,4,4,,1,4,4,4,3,2,3,2,3,2,16.7,16.7,16.7,38.083,347,347,0,10.831,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,12.7,7.2,4672300,430230,4242100,3449900,0,3449900,1222400,430230,792200,,,,609,185;701;1386;1648,True;True;True;True,189;718;1421;1686,315;1162;1163;2278;2703,443;1651;1652;1653;3276;3914;3915,443;1653;3276;3914,,
sp|P53131|PRP43_YEAST,sp|P53131|PRP43_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,1.7,1.7,1.7,87.561,767,767,0.0080107,1.1604,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.7,0,0,0,0,0,0,0,0,0,0,,,,610,249,TRUE,253,410,577,577,,
sp|P53141|MLC1_YEAST,sp|P53141|MLC1_YEAST,3,3,3,,1,3,3,3,3,1,3,1,3,1,25.5,25.5,25.5,16.444,149,149,0,10.913,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,25.5,4.7,17033000,0,17033000,14881000,0,14881000,2152000,0,2152000,,,,611,128;3080;4141,True;True;True,130;3170;4274,217;218;5104;6995,307;308;7428;10456,308;7428;10456,,
sp|P53152|MMS2_YEAST,sp|P53152|MMS2_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,10.2,10.2,10.2,15.544,137,137,0,2.3672,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,10.2,0,1533100,0,1533100,1533100,0,1533100,0,0,0,,,,612,2904,TRUE,2989,4818,7024,7024,,
sp|P53183|YGD9_YEAST,sp|P53183|YGD9_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,5.2,5.2,5.2,38.259,348,348,0,3.2712,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,5.2,0,1095300,0,1095300,1095300,0,1095300,0,0,0,,,,613,4194,TRUE,4330,7086,10597,10597,,
sp|P53184|PNC1_YEAST,sp|P53184|PNC1_YEAST,2,2,2,,1,2,2,2,2,2,2,2,2,2,9.7,9.7,9.7,24.993,216,216,0,5.3915,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,9.7,9.7,6263300,0,6263300,3032600,0,3032600,3230800,0,3230800,,,,614,190;419,True;True,194;433,323;324;711;712,453;454;455;1029;1030;1031,453;1031,,
sp|P53221|RL26B_YEAST,sp|P53221|RL26B_YEAST,12,12,3,,1,12,12,3,4,12,4,12,0,3,66.9,66.9,15.7,14.235,127,127,0,53.369,80.256,54.828,126.5,8,8,Median,141.62,68.68,87.935,44.053,55.686,135.46,2,6,2,6,Median,Median,32.3,66.9,456260000,7111100,449150000,97890000,531740,97359000,358370000,6579400,351790000,,,,615,302;520;521;522;883;905;1014;1604;2856;3030;4030;4063,True;True;True;True;True;True;True;True;True;True;True;True,306;534;535;536;904;927;1040;1642;2941;3118;4162;4196,505;869;870;871;872;1452;1490;1670;1671;2636;4736;4737;5013;6810;6811;6868;6869,718;719;1248;1249;1250;1251;1252;2057;2102;2103;2104;2105;2365;2366;2367;2368;3821;3822;3823;6919;6920;7302;7303;10186;10187;10188;10271;10272;10273;10274;10275,719;1248;1250;1251;2057;2103;2368;3821;6920;7303;10188;10273,,
sp|P53235|EIF2A_YEAST,sp|P53235|EIF2A_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,1.6,1.6,1.6,71.304,642,642,0,4.2844,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.6,0,1114600,0,1114600,1114600,0,1114600,0,0,0,,,,616,1018,TRUE,1044,1676,2377,2377,,
sp|P53252|PIL1_YEAST,sp|P53252|PIL1_YEAST,5,5,5,,1,5,5,5,4,4,4,4,4,4,22.4,22.4,22.4,38.349,339,339,0,11.716,8.7466,7.0511,144.38,4,4,Median,4.4118,8.7466,6.163,7.0511,244.21,52.165,2,2,2,2,Median,Median,14.5,18.6,44125000,1033100,43092000,12694000,365120,12329000,31430000,667970,30763000,,,,617,290;1372;1393;3048;3307,True;True;True;True;True,294;1407;1428;3136;3411,489;2255;2256;2287;5047;5048;5049;5500;5501,695;3251;3252;3289;7353;7354;7355;7997;7998;7999,695;3251;3289;7353;7998,,
sp|P53254|UTP22_YEAST,sp|P53254|UTP22_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,0.8,0.8,0.8,140.48,1237,1237,0.0091864,1.0674,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,0.8,0,483230,91387,391850,483230,91387,391850,0,0,0,,,,618,1705,TRUE,1746,2795,4068,4068,,
