Protein IDs,Majority protein IDs,Peptide counts (all),Peptide counts (razor+unique),Peptide counts (unique),Fasta headers,Number of proteins,Peptides,Razor + unique peptides,Unique peptides,Peptides 4,Peptides 5,Razor + unique peptides 4,Razor + unique peptides 5,Unique peptides 4,Unique peptides 5,Sequence coverage [%],Unique + razor sequence coverage [%],Unique sequence coverage [%],Mol. weight [kDa],Sequence length,Sequence lengths,Q-value,Score,Ratio H/L,Ratio H/L normalized,Ratio H/L variability [%],Ratio H/L count,Ratio H/L iso-count,Ratio H/L type,Ratio H/L 4,Ratio H/L 5,Ratio H/L normalized 4,Ratio H/L normalized 5,Ratio H/L variability [%] 4,Ratio H/L variability [%] 5,Ratio H/L count 4,Ratio H/L count 5,Ratio H/L iso-count 4,Ratio H/L iso-count 5,Ratio H/L type 4,Ratio H/L type 5,Sequence coverage 4 [%],Sequence coverage 5 [%],Intensity,Intensity L,Intensity H,Intensity 4,Intensity L 4,Intensity H 4,Intensity 5,Intensity L 5,Intensity H 5,Only identified by site,Reverse,Potential contaminant,id,Peptide IDs,Peptide is razor,Mod. peptide IDs,Evidence IDs,MS/MS IDs,Best MS/MS,Oxidation (M) site IDs,Oxidation (M) site positions
sp|P32861|UGPA1_YEAST,sp|P32861|UGPA1_YEAST,6,6,6,,1,6,6,6,3,5,3,5,3,5,17.2,17.2,17.2,55.987,499,499,0,38.371,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,10,16.2,16518000,952990,15565000,3413800,0,3413800,13104000,952990,12151000,,,,382,1044;1045;2295;3494;3791;4483,True;True;True;True;True;True,1074;1075;2358;3610;3919;4637,1549;1550;3402;3403;5264;5771;6853;6854,2230;2231;4948;4949;7557;8421;8422;10056;10057,2230;2231;4948;7557;8421;10056,,
sp|P32867|SSO1_YEAST;sp|P39926|SSO2_YEAST,sp|P32867|SSO1_YEAST;sp|P39926|SSO2_YEAST,2;2,2;2,2;2,;,2,2,2,2,1,1,1,1,1,1,6.2,6.2,6.2,33.106,290,290;295,0.0014025,1.0799,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.2,3.1,1391600,0,1391600,1391600,0,1391600,0,0,0,,,,383,3671;3672,True;True,3793;3794,5538;5539,7947;7948,7947;7948,,
sp|P32895|KPR1_YEAST,sp|P32895|KPR1_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,8.4,8.4,8.4,47.047,427,427,0,2.4588,NaN,NaN,NaN,1,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,0,0,Median,Median,5.6,2.8,5641200,1244300,4396800,3202000,1244300,1957700,2439200,0,2439200,,,,384,1656;3207,True;True,1700;3309,2457;4833,3568;6929,3568;6929,,
sp|P32897|TIM23_YEAST,sp|P32897|TIM23_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,5.4,5.4,5.4,23.243,222,222,0.0066578,0.79892,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,5.4,5.4,2871100,0,2871100,1487400,0,1487400,1383700,0,1383700,,,,385,2322,TRUE,2385,3446;3447,5012;5013,5012,,
sp|P32905|RSSA1_YEAST,sp|P32905|RSSA1_YEAST,11,11,4,,1,11,11,4,1,11,1,11,0,4,48,48,16.3,28.024,252,252,0,79.137,52.26,63.891,151.14,3,3,Plateau,NaN,24.928,NaN,26.065,NaN,126.8,1,2,1,2,Median,Median,9.9,48,283640000,1950500,281690000,2411500,197450,2214100,281230000,1753100,279470000,,,,386,997;998;1148;1519;1520;1521;2474;2849;2850;3407;3731,True;True;True;True;True;True;True;True;True;True;True,1025;1026;1180;1559;1560;1561;2541;2945;2946;3519;3855,1476;1477;1478;1479;1704;2255;2256;2257;2258;3668;4311;4312;4313;5142;5654,2104;2105;2106;2107;2108;2109;2110;2111;2112;2452;3248;3249;3250;3251;3252;3253;3254;3255;5289;6228;6229;6230;6231;7393;8214,2104;2107;2452;3249;3252;3254;5289;6228;6231;7393;8214,,
sp|P32911|SUI1_YEAST,sp|P32911|SUI1_YEAST,3,3,3,,1,3,3,3,2,2,2,2,2,2,51.9,51.9,51.9,12.312,108,108,0,16.335,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,38.9,26.9,11985000,520800,11465000,5512300,0,5512300,6473000,520800,5952200,,,,387,633;3849;4016,True;True;True,650;3978;4156,945;5864;5865;6136,1349;1350;8580;8581;8995,1349;8580;8995,,
sp|P32939|YPT7_YEAST,sp|P32939|YPT7_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,6.2,6.2,6.2,23.042,208,208,0,2.4903,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.2,6.2,4063900,0,4063900,1542300,0,1542300,2521600,0,2521600,,,,388,3386,TRUE,3498,5113;5114,7356;7357,7357,,
sp|P33201|MRT4_YEAST,sp|P33201|MRT4_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,8.1,8.1,8.1,27.058,236,236,0,3.5039,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,3.8,4.2,4553900,1383600,3170300,3541100,1383600,2157600,1012800,0,1012800,,,,389,2499;2733,True;True,2566;2824,3710;4109,5366;5916;5917,5366;5916,,
sp|P33297|PRS6A_YEAST,sp|P33297|PRS6A_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,3.9,3.9,3.9,48.255,434,434,0,7.0028,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.9,2.8,3935800,0,3935800,1728700,0,1728700,2207100,0,2207100,,,,390,55;3833,True;True,55;3962,79;5839,118;8542,118;8542,,
sp|P33299|PRS7_YEAST,sp|P33299|PRS7_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,2.1,2.1,2.1,51.982,467,467,0.0079051,0.73674,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.1,2.1,909590,0,909590,909590,0,909590,0,0,0,,,,391,3641,TRUE,3762,5484;5485,7866;7867,7867,,
sp|P33302|PDR5_YEAST,sp|P33302|PDR5_YEAST,5,5,5,,1,5,5,5,4,2,4,2,4,2,6.2,6.2,6.2,170.44,1511,1511,0,31.273,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,5,3,13690000,0,13690000,7849800,0,7849800,5840200,0,5840200,,,,392,1654;1993;2755;3345;4442,True;True;True;True;True,1698;2048;2846;3453;4595,2455;2963;4147;4148;4149;5042;6788,3566;4300;5966;5967;5968;5969;7235;9967,3566;4300;5966;7235;9967,,
sp|P33313|CNS1_YEAST,sp|P33313|CNS1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,3.9,3.9,3.9,44.112,385,385,0.0027855,1.045,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3.9,755570,0,755570,0,0,0,755570,0,755570,,,,393,3154,TRUE,3253,4762,6833,6833,,
sp|P33317|DUT_YEAST,sp|P33317|DUT_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,7.5,7.5,7.5,15.307,147,147,0.009828,0.32973,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,7.5,0,898370,0,898370,898370,0,898370,0,0,0,,,,394,1202,TRUE,1236,1779,2573,2573,,
sp|P33322|CBF5_YEAST,sp|P33322|CBF5_YEAST,8,8,8,,1,8,8,8,5,6,5,6,5,6,23.2,23.2,23.2,54.704,483,483,0,27.017,14.458,8.1398,22.236,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,19.3,20.1,39289000,663360,38626000,17969000,290640,17678000,21320000,372720,20948000,,,,395,731;967;1795;1796;2281;3291;3643;4516,True;True;True;True;True;True;True;True,753;995;1843;1844;2343;3398;3764;4670,1089;1433;2659;2660;3382;3383;4965;5487;5488;5489;6904;6905,1550;2046;3866;3867;4924;4925;7114;7869;7870;7871;10131;10132,1550;2046;3866;3867;4924;7114;7869;10132,,
sp|P33330|SERC_YEAST,sp|P33330|SERC_YEAST,10,10,10,,1,10,10,10,7,6,7,6,7,6,38,38,38,43.415,395,395,0,54.659,7.5171,3.6177,172.91,4,4,Median,6.3635,7.5171,1.0131,3.6177,270.87,10.872,2,2,2,2,Median,Median,28.9,22.3,38584000,818230,37766000,16635000,493750,16141000,21949000,324480,21624000,,,,396,498;499;652;692;1402;1583;1814;2600;3092;3383,True;True;True;True;True;True;True;True;True;True,514;515;670;712;1442;1623;1862;2680;3190;3494,742;743;744;975;1031;2081;2082;2342;2689;3899;4671;5104;5105,1058;1059;1060;1391;1468;3015;3016;3373;3374;3905;5620;6702;7316;7317;7318;7319,1058;1060;1391;1468;3016;3373;3905;5620;6702;7319,,
sp|P33331|NTF2_YEAST,sp|P33331|NTF2_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,6.4,6.4,6.4,14.453,125,125,0,2.412,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,6.4,9247900,0,9247900,0,0,0,9247900,0,9247900,,,,397,2492,TRUE,2559,3696,5334,5334,,
sp|P33338|SLA2_YEAST,sp|P33338|SLA2_YEAST,2,2,2,,1,2,2,2,2,1,2,1,2,1,2,2,2,108.91,968,968,0,3.3071,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2,1,3151800,0,3151800,1517700,0,1517700,1634100,0,1634100,,,,398,3497;4254,True;True,3613;4400,5267;6504;6505,7561;9560;9561,7561;9560,,
sp|P33401|PGM1_YEAST,sp|P33401|PGM1_YEAST,2,2,2,,1,2,2,2,1,2,1,2,1,2,10.7,10.7,10.7,63.111,570,570,0,8.8273,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,4.2,10.7,10660000,0,10660000,3757700,0,3757700,6902500,0,6902500,,,,399,208;2471,True;True,212;2538,305;3663;3664,421;5284;5285,421;5285,,
sp|P33442|RS3A1_YEAST,sp|P33442|RS3A1_YEAST,15,15,6,,1,15,15,6,11,12,11,12,5,6,60.4,60.4,17.6,28.743,255,255,0,83.523,26.224,25.781,241.65,6,6,Median,NaN,28.272,NaN,28.143,NaN,101.3,1,5,1,5,Median,Median,42.4,57.3,234420000,2908200,231510000,112200000,1026700,111170000,122220000,1881400,120340000,,,,400,669;873;976;980;1032;1552;1932;2190;2242;2353;2749;4150;4151;4321;4356,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,688;899;1004;1008;1062;1592;1984;2248;2303;2416;2840;4295;4296;4468;4505,997;1295;1296;1446;1447;1451;1452;1453;1531;1532;1533;2299;2859;2860;3248;3324;3485;4138;6348;6349;6350;6351;6598;6599;6653,1420;1859;1860;1861;2062;2063;2067;2068;2069;2070;2071;2072;2073;2198;2199;2200;2201;2202;3308;4133;4134;4715;4821;4822;5061;5953;9316;9317;9318;9319;9320;9321;9678;9679;9680;9753,1420;1859;2062;2067;2198;3308;4133;4715;4821;5061;5953;9316;9320;9679;9753,,
sp|P33734|HIS5_YEAST,sp|P33734|HIS5_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.4,2.4,2.4,61.067,552,552,0,2.0083,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.4,0,995200,0,995200,995200,0,995200,0,0,0,,,,401,4295,TRUE,4441,6561,9632,9632,,
sp|P33754|SEC66_YEAST,sp|P33754|SEC66_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,6.3,6.3,6.3,24.231,206,206,0,1.3648,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,6.3,1026100,0,1026100,0,0,0,1026100,0,1026100,,,,402,34,TRUE,34,52,76,76,,
sp|P33892|GCN1_YEAST,sp|P33892|GCN1_YEAST,6,6,6,,1,6,6,6,2,4,2,4,2,4,2.8,2.8,2.8,296.69,2672,2672,0,6.9591,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0.9,1.9,8303000,0,8303000,2589100,0,2589100,5713900,0,5713900,,,,403,525;1008;1631;2195;2243;4197,True;True;True;True;True;True,541;1037;1675;2253;2304;4343,786;1495;2425;3256;3325;6419,1125;2134;3519;4726;4823;9429,1125;2134;3519;4726;4823;9429,,
sp|P34167|IF4B_YEAST,sp|P34167|IF4B_YEAST,5,5,5,,1,5,5,5,3,3,3,3,3,3,16.7,16.7,16.7,48.521,436,436,0,11.49,19.872,24.227,36.499,2,2,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,1,Median,Median,12.6,9.2,19344000,185750,19159000,9701500,119740,9581800,9642900,66017,9576900,,,,404,828;1187;1663;2772;4020,True;True;True;True;True,853;1221;1707;2865;4160,1232;1759;2466;4174;6141;6142;6143,1779;2548;3578;6003;9000;9001;9002,1779;2548;3578;6003;9001,,
sp|P34216|EDE1_YEAST,sp|P34216|EDE1_YEAST,3,3,3,,1,3,3,3,3,0,3,0,3,0,2.9,2.9,2.9,150.78,1381,1381,0.0014006,1.0788,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.9,0,2268700,0,2268700,2268700,0,2268700,0,0,0,,,,405,1138;1149;1159,True;True;True,1170;1181;1191,1690;1705;1721,2431;2453;2472,2431;2453;2472,,
sp|P34223|UBX1_YEAST,sp|P34223|UBX1_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,3.1,3.1,3.1,46.987,423,423,0,2.4836,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,1,0,1,Median,Median,3.1,3.1,2237400,76370,2161000,1131400,0,1131400,1106000,76370,1029700,,,,406,3040,TRUE,3137,4595;4596,6595;6596,6596,,
sp|P34730|BMH2_YEAST,sp|P34730|BMH2_YEAST,10,4,4,,1,10,4,4,6,8,3,3,3,3,43.6,23.4,23.4,31.061,273,273,0,26.266,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,28.2,37.4,50694000,0,50694000,21372000,0,21372000,29321000,0,29321000,,,,407,439;461;1205;1458;1707;1971;3243;3364;3487;4538,True;True;False;False;False;False;True;False;True;False,455;477;1239;1498;1751;2026;3348;3474;3603;4692,657;658;686;1783;2165;2166;2527;2928;2929;2930;4891;5075;5250;5251;6933,938;939;977;2578;3115;3116;3117;3664;4252;4253;4254;4255;4256;7012;7285;7538;7539;7540;10168,939;977;2578;3117;3664;4256;7012;7285;7538;10168,,
sp|P34758|SCD5_YEAST,sp|P34758|SCD5_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,1.3,1.3,1.3,97.304,872,872,0.010025,0.40598,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,1.3,0,7243900,7243900,0,7243900,7243900,0,0,0,0,,,,408,1600,TRUE,1641,2372,3421;3422;3423,3422,,
sp|P34760|TSA1_YEAST,sp|P34760|TSA1_YEAST,3,3,3,,1,3,3,3,2,2,2,2,2,2,26,26,26,21.589,196,196,0,18.381,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,13.8,26,37935000,269280,37666000,22065000,269280,21796000,15870000,0,15870000,,,,409,984;2711;3696,True;True;True,1012;2801;3818,1459;4075;5577;5578;5579,2080;5872;8012;8013;8014;8015;8016;8017;8018,2080;5872;8016,,
sp|P35176|CYPD_YEAST,sp|P35176|CYPD_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,8,8,8,25.326,225,225,0,1.8348,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.6,4.4,2820800,0,2820800,1183200,0,1183200,1637700,0,1637700,,,,410,2568;3324,True;True,2643;3431,3838;5011,5531;7178,5531;7178,,
sp|P35179|SC61G_YEAST,sp|P35179|SC61G_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,22.5,22.5,22.5,8.9435,80,80,0,3.4846,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,22.5,22.5,11043000,0,11043000,3409700,0,3409700,7633300,0,7633300,,,,411,2457,TRUE,2524,3644;3645,5257;5258,5257,,
sp|P35187|SGS1_YEAST,sp|P35187|SGS1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,0.6,0.6,0.6,163.84,1447,1447,1,-2,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0.6,0,0,0,0,0,0,0,0,0,0,+,,,412,2274,TRUE,2336,3374,4900,4900,115,1186
sp|P35189|TAF14_YEAST,sp|P35189|TAF14_YEAST,2,2,2,,1,2,2,2,1,2,1,2,1,2,12.7,12.7,12.7,27.44,244,244,0,4.3999,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.6,12.7,1253900,0,1253900,390730,0,390730,863130,0,863130,,,,413,3307;3775,True;True,3414;3902,4984;4985;5736,7137;7138;7139;8364,7139;8364,,
sp|P35691|TCTP_YEAST,sp|P35691|TCTP_YEAST,10,10,10,,1,10,10,10,9,8,9,8,9,8,38.9,38.9,38.9,18.741,167,167,0,36.739,15.072,10.964,224.64,6,6,Median,14.027,79.203,7.8352,50.588,221.76,136.38,3,3,3,3,Plateau,Median,34.1,26.3,242150000,5764500,236390000,70266000,3237300,67029000,171890000,2527200,169360000,,,,414,237;1360;1895;1896;2317;2318;2330;2571;3278;3279,True;True;True;True;True;True;True;True;True;True,242;1397;1946;1947;2380;2381;2393;2646;3385;3386,342;343;2015;2016;2807;2808;2809;3437;3438;3439;3440;3456;3842;4946;4947;4948;4949,476;477;478;2916;2917;2918;2919;2920;2921;2922;2923;4057;4058;4059;4996;4997;4998;4999;5000;5001;5002;5003;5004;5024;5535;7087;7088;7089;7090;7091;7092;7093;7094,477;2920;4057;4059;4998;5000;5024;5535;7089;7093,,
sp|P35719|MRP8_YEAST,sp|P35719|MRP8_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,9.1,9.1,9.1,25.097,219,219,0,3.4461,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,9.1,9.1,4479100,0,4479100,1714600,0,1714600,2764500,0,2764500,,,,415,4044,TRUE,4184,6171;6172,9046;9047,9046,,
sp|P35723|YET1_YEAST,sp|P35723|YET1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,6.3,6.3,6.3,23.459,206,206,0.0077922,0.63382,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.3,0,1299800,0,1299800,1299800,0,1299800,0,0,0,,,,416,2785,TRUE,2880,4204,6064,6064,,
sp|P35732|DEF1_YEAST,sp|P35732|DEF1_YEAST,2,2,2,,1,2,2,2,1,2,1,2,1,2,6.2,6.2,6.2,83.972,738,738,0,14.484,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,3.1,6.2,6190300,0,6190300,2193600,0,2193600,3996700,0,3996700,,,,417,1790;3532,True;True,1838;3650,2650;2651;5320,3854;3855;3856;3857;7639,3856;7639,,
sp|P35736|YKF0_YEAST,sp|P35736|YKF0_YEAST,2,2,2,,1,2,2,2,0,2,0,2,0,2,3.3,3.3,3.3,103.14,922,922,0.007722,0.59935,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,3.3,4884000,0,4884000,0,0,0,4884000,0,4884000,,,,418,2993;3831,True;True,3090;3960,4523;5837,6506;8538,6506;8538,,
sp|P35817|BDF1_YEAST,sp|P35817|BDF1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,2,2,2,76.977,686,686,0.0099502,0.38491,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,2,1367900,0,1367900,0,0,0,1367900,0,1367900,,,,419,3074,TRUE,3172,4644,6666,6666,,
sp|P35844|KES1_YEAST,sp|P35844|KES1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,2.3,2.3,2.3,49.491,434,434,0,1.6635,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,2.3,0,1844000,0,1844000,1844000,0,1844000,0,0,0,,,,420,1995,TRUE,2050,2965,4305,4305,,
sp|P38711|RS27B_YEAST;sp|P35997|RS27A_YEAST,sp|P38711|RS27B_YEAST;sp|P35997|RS27A_YEAST,5;5,5;5,5;5,;,2,5,5,5,2,5,2,5,2,5,35.4,35.4,35.4,8.8653,82,82;82,0,12.96,78.577,12.518,153.32,3,2,Plateau,NaN,34.52,NaN,12.518,NaN,187.23,1,2,0,2,Median,Median,23.2,35.4,159740000,5225500,154510000,13401000,2763900,10637000,146340000,2461600,143880000,,,,421,2362;2363;4222;4223;4224,True;True;True;True;True,2425;2426;4368;4369;4370,3501;3502;6456;6457;6458;6459;6460;6461,5080;5081;9480;9481;9482;9483;9484;9485,5080;5081;9480;9482;9485,,
sp|P36008|EF1G2_YEAST,sp|P36008|EF1G2_YEAST,15,15,13,,1,15,15,13,7,12,7,12,6,10,37.9,37.9,35.2,46.52,412,412,0,39.475,163.2,5.2396,219.43,8,8,Linear,24.753,159.3,0.36712,140.47,2.8092,174.5,2,6,2,6,Median,Linear,15.3,30.8,107870000,1454400,106410000,25302000,317970,24984000,82565000,1136500,81429000,,,,422,302;303;848;1436;2036;2045;2237;2855;2886;2887;3470;3471;3561;3562;4409,True;True;True;True;True;True;True;True;True;True;True;True;True;True;True,307;308;874;1476;2091;2100;2298;2951;2982;2983;3586;3587;3680;3681;4558,448;449;450;451;1268;2130;3024;3037;3319;4320;4363;4364;4365;5227;5228;5360;5361;5362;6732,634;635;636;637;638;639;1824;3073;4377;4378;4397;4398;4815;6238;6298;6299;6300;7509;7510;7694;7695;7696;9883,637;638;1824;3073;4377;4397;4815;6238;6298;6300;7509;7510;7694;7696;9883,,
sp|P36010|NDK_YEAST,sp|P36010|NDK_YEAST,3,3,3,,1,3,3,3,2,2,2,2,2,2,23.5,23.5,23.5,17.166,153,153,0,7.6142,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,19,23.5,6494700,0,6494700,2211000,0,2211000,4283700,0,4283700,,,,423,2226;3301;3302,True;True;True,2287;3408;3409,3304;3305;4977;4978,4796;4797;7129;7130,4796;7129;7130,,
sp|P36015|YKT6_YEAST,sp|P36015|YKT6_YEAST,2,2,2,,1,2,2,2,2,0,2,0,2,0,9.5,9.5,9.5,22.707,200,200,0,1.9467,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,9.5,0,1023000,0,1023000,1023000,0,1023000,0,0,0,,,,424,259;3797,True;True,264;3925,375;5781,522;8436,522;8436,,
sp|P36018|YPT52_YEAST,sp|P36018|YPT52_YEAST,1,1,1,,1,1,1,1,1,1,1,1,1,1,6.8,6.8,6.8,26.132,234,234,0,4.2572,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.8,6.8,3852100,0,3852100,1807700,0,1807700,2044400,0,2044400,,,,425,3003,TRUE,3100,4541;4542,6524;6525,6525,,
sp|P36046|MIA40_YEAST,sp|P36046|MIA40_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,2.5,2.5,2.5,44.536,403,403,0.0099751,0.39197,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,2.5,750590,0,750590,0,0,0,750590,0,750590,,,,426,1788,TRUE,1836,2648,3852,3852,,
sp|P36049|EBP2_YEAST,sp|P36049|EBP2_YEAST,2,2,2,,1,2,2,2,2,1,2,1,2,1,6.8,6.8,6.8,49.734,427,427,0,5.1863,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.8,3.7,2488000,0,2488000,1765200,0,1765200,722730,0,722730,,,,427,829;964,True;True,854;992,1233;1429;1430,1780;2041;2042;2043,1780;2041,,
sp|P36069|PMU1_YEAST,sp|P36069|PMU1_YEAST,1,1,1,,1,1,1,1,0,1,0,1,0,1,6.1,6.1,6.1,33.776,295,295,0,2.0501,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,0,6.1,0,0,0,0,0,0,0,0,0,,,,428,4348,TRUE,4497,6641,9735,9735,,
sp|P36105|RL14A_YEAST,sp|P36105|RL14A_YEAST,11,1,1,,1,11,1,1,5,10,1,1,1,1,56.5,6.5,6.5,15.167,138,138,0,1.8596,NaN,NaN,NaN,1,1,Median,NaN,NaN,NaN,NaN,NaN,NaN,1,0,1,0,Median,Median,26.1,51.4,16012000,210690,15802000,6200100,210690,5989400,9812400,0,9812400,,,,429,36;403;1124;1923;1959;1960;2467;2468;3550;4405;4407,False;False;False;False;False;False;False;False;False;True;False,36;419;1155;1975;2014;2015;2534;2535;3669;4554;4556,54;608;1670;2848;2907;2908;2909;2910;2911;3659;3660;5346;6726;6727;6729;6730,78;879;2404;4114;4115;4222;4223;4224;4225;4226;4227;4228;4229;4230;4231;4232;4233;4234;4235;5279;5280;5281;7678;9870;9871;9872;9873;9875;9876;9877;9878;9879;9880,78;879;2404;4114;4228;4233;5279;5281;7678;9872;9875,,
sp|P36135|UTH1_YEAST,sp|P36135|UTH1_YEAST,1,1,1,,1,1,1,1,1,0,1,0,1,0,6.6,6.6,6.6,36.955,365,365,0.0040928,0.97726,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,6.6,0,681240,0,681240,681240,0,681240,0,0,0,,,,430,2519,TRUE,2586,3740,5404,5404,,
sp|P36136|SHB17_YEAST,sp|P36136|SHB17_YEAST,2,2,2,,1,2,2,2,1,1,1,1,1,1,7,7,7,31.022,271,271,0,3.4169,NaN,NaN,NaN,0,0,Median,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,Median,Median,7,4.8,3576600,0,3576600,2528700,0,2528700,1048000,0,1048000,,,,431,560;2873,True;True,577;2969,838;4346,1205;6273,1205;6273,,
